video ID,uploader,age,category,length,views,rate,ratings,comments,num related,ap,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29
kurUEyxrsx8,alinekeys,1169,People & Blogs,407,461,0,0,0,20,0,DzBTqDGHvkw,zTgvitJ90CY,4usvZ33Ixgw,aQ9CMjtbI3E,Dc925cHxJ78,OC6aFPDRjcU,CvRiyCip7z0,4an4VxMqa4A,rF-sFi6qb60,H3qjIiGduX4,iNx1OTJSJJ8,zyxK8cXRZrU,-ubw-9xGY7M,Oj-jnaDn81c,255PkhF03Po,wEKof-cL65M,Imv8e-WFrIs,D9XS-I1bqA8,hv21Ebga5F0,zf8hkhTnTU4
-Lfhmn8RaEo,elvio07,906,People & Blogs,163,2348,4.8,5,4,0,4.4,,,,,,,,,,,,,,,,,,,,
zvtm7Luyb2k,LadySandrana,905,People & Blogs,319,11494,4.63,19,8,20,12.4,ivsvG60c61Q,ZGg-5V-tZ7g,nAC7iS5fqaY,MVj0xznwO3U,t8Q_1XCzY2E,lwhFqWKeKKM,gjLL1puNmuo,HO_wWl3jpN0,UelQSMmW074,2BCoZiSbGtY,wdl3DRGMDP0,K3beRwyKnIo,d_0qlx_E91A,_2Rnshi813I,Pqkg0VjNFdI,4dvrDc8bW-I,e-2j2VtEeHA,Yluhk9liVMM,WOwwTyLt91c,oxuhlPUDr8o
f9kReyfIOgY,Muscleinq8,537,People & Blogs,31,18146,4.25,16,6,20,10,9hQ67czMdRQ,v1oDJRkbNOs,juBoe_AhCAk,ikOo__FIdog,3_HWFQnvxMM,mnhk964_h4I,tGXgAdyAnhg,1Jw7ZdTWTbs,_PVnp_Uyu0o,4qNUm158JGI,uYH527u-75M,lXg052U8DVc,ZDRERqYCUeU,dpc-LeUP3nU,rxTHZ12JURg,RpXUP5314XI,ogx6Yyy7U44,0SmXfL9mdL0,Qwdg9Of3eJg,yJYmn1yys_g
2GWr-Vnb_Zg,musculardevelopment,883,People & Blogs,404,3524,4.56,9,4,20,6,-wzTGX9myuQ,ogx6Yyy7U44,1ksJdRVFr4k,9lkulygfYL4,2MO4wH7mJfk,HkQSZbvSnNI,ZzR6wXrJf6M,9Cuse21tums,qj7n5ve9vmE,qoS6j3JHGr4,H0l-5cE5ibc,10vJr7kMXy0,xs6Hk2ONfxU,HOKlRORab2o,EykOflYNp8k,5hQSkQfFGpc,yMB1UuBkQPo,PTXVOI4Tfzg,f9kReyfIOgY,kJJt6AQZ-vg
1ksJdRVFr4k,musculardevelopment,883,People & Blogs,311,2193,4.88,8,6,20,6.8,2MO4wH7mJfk,N9Dd9UBlENQ,qoS6j3JHGr4,-wzTGX9myuQ,qj7n5ve9vmE,PTXVOI4Tfzg,H0l-5cE5ibc,HkQSZbvSnNI,xs6Hk2ONfxU,EykOflYNp8k,qi6gSt0Ka3s,8hCK7WV1wys,9lkulygfYL4,zCKCO3oYzio,MdkEht8rjek,h7UAG0zf5uE,WxhvZFOIi24,vrYJA2gUBQk,kISzHD9tq6E,ZzR6wXrJf6M
-wzTGX9myuQ,musculardevelopment,883,People & Blogs,357,6373,4.93,15,5,20,9,f9kReyfIOgY,ogx6Yyy7U44,qj7n5ve9vmE,H0l-5cE5ibc,PTXVOI4Tfzg,2GWr-Vnb_Zg,2MO4wH7mJfk,92XuARHRu5g,9Cuse21tums,1ksJdRVFr4k,ZzR6wXrJf6M,qoS6j3JHGr4,nO4rJjUwiDo,5hQSkQfFGpc,udrTXFdYHjo,xs6Hk2ONfxU,2bi7iCwypwg,HkQSZbvSnNI,EykOflYNp8k,1ySS3gkAup8
xs6Hk2ONfxU,veteran777666,906,People & Blogs,14,784,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
9Cuse21tums,musculardevelopment,883,People & Blogs,532,14883,4.41,29,23,20,25.4,-wzTGX9myuQ,ogx6Yyy7U44,HkQSZbvSnNI,f9kReyfIOgY,RA3oiKmMQVw,2GWr-Vnb_Zg,-EETx3IOMxc,MdkEht8rjek,PTXVOI4Tfzg,2MO4wH7mJfk,Rl3ouWvSQ4o,9ssYA3k8sRE,h7UAG0zf5uE,1ksJdRVFr4k,RKKloZ9RhaI,nO4rJjUwiDo,CsYXsmKoOrA,xKXaN2zipO8,8hCK7WV1wys,HlHKN3pVJ3k
qoS6j3JHGr4,musculardevelopment,883,People & Blogs,439,1635,5,9,2,20,4.8,2MO4wH7mJfk,-wzTGX9myuQ,PTXVOI4Tfzg,9Cuse21tums,ogx6Yyy7U44,1ksJdRVFr4k,2GWr-Vnb_Zg,HkQSZbvSnNI,ONHhTXDPIuA,EykOflYNp8k,jfjeXwyM1_g,gZE7UMHwyfM,tzg1YdIHOpA,xs6Hk2ONfxU,2bi7iCwypwg,9Fq1Fyzwdg4,wMcqRE7XMJQ,TCXmw4NcwgM,RKKloZ9RhaI,C4r2nczAIFg
CdLO08fwJ3o,MatzeNRW,899,People & Blogs,355,12560,5,27,10,0,16.8,,,,,,,,,,,,,,,,,,,,
kYKVkbrMP_0,joediaz42,1120,People & Blogs,148,5651,5,4,13,20,9.4,KvkfRo-69Fg,9GVmIIrfwJs,lY-eZW3R2v8,7KwBZCrshyk,Lt16Lvb6dj0,UbULPhpH2_A,F_zgrl6XiQo,Bmg4tZyIOmk,5Whlub0cTEc,MAsV_6FyyCk,WdOtUNzLP54,KnxqM78-0ng,RdLQcrRXfNQ,Vnu-4oIAmFc,R01CC9pEKhw,tHylaNFvDK4,muAt4-978Jk,tcW7L7mOPTI,hXbdGIIdyWM,4GqU7DQV5kM
YttJjAoQj8o,joediaz42,1120,People & Blogs,102,6004,5,3,6,20,4.8,kYKVkbrMP_0,Rr0n1N0eJnU,KvkfRo-69Fg,EJfMignxUF0,WqfR6xliKSM,Bmg4tZyIOmk,F_zgrl6XiQo,RdLQcrRXfNQ,hXbdGIIdyWM,5Whlub0cTEc,MAsV_6FyyCk,R01CC9pEKhw,WdOtUNzLP54,4GqU7DQV5kM,tHylaNFvDK4,Vnu-4oIAmFc,UbULPhpH2_A,_4S3zfJwgd4,o7qJUwYeJpg,muAt4-978Jk
WdOtUNzLP54,joseamadoo,1120,People & Blogs,55,7646,0,0,6,0,3.6,,,,,,,,,,,,,,,,,,,,
Vqz5sosvUp8,medicinamusicaes,1026,People & Blogs,130,1787,0,0,4,20,2.4,x4DfrJs-dog,hEpIv5PMB2w,f8cuWZG3YGk,g-IDeUVUtMc,Q_wcX0pS1YI,NfFW8jB4fsE,2biYsEaT5cI,x745g7Lblmw,nMhKw-4ArNo,Jn4ngrfz1LQ,8ePijkT1UyM,GE5fP_y7gnQ,ISOfBVJ_9Nw,13Q2TmenB-k,kQbewmBoPx0,dVfFD2mKGtA,kmPMY4uKpyY,W_6_G8Wh_Sw,WA7_2y-OARA,6_wnKYeBzLo
3u_IneRCbvA,matiasnahuel,1046,People & Blogs,48,2958,3,4,7,20,5.8,LsxbELtqlXg,rv1kqdVGEFM,MXLReRZouj0,ZGQIwnF14Do,dSAy9BO285I,IaXLKRwV-24,Nbqdnb-c4zs,_lI1LpaGmYo,1iHPNNMZjHY,o8-Zn2pqS6Q,x745g7Lblmw,4BLbFum8lTY,p5ZnYnbLcYw,ISOfBVJ_9Nw,ZsQ2Br-kO28,zj0z2L1oYXI,DStZCs2ONmQ,qrwA45OUwUY,8FasiRZBPQ8,Urp-5uYPxTs
2OYLMhj1D74,papulayeshq,864,People & Blogs,278,19293,5,8,19,20,14.6,op95V8rz11c,dlFsfwoVa9o,8psL4jBKpoc,-u5Lu_fVw-E,uTCFp4Gb7pM,Lb6UbnpCOkk,pct_uav_jY0,tPLCP0kZjmM,o-AAuTzAPjE,S6aPY5YKxgs,H4cQeN2lR1Q,pIV8V3Dkym4,-pDAKGcMKh0,XncY1sVDWDg,XqmW5_ouypQ,Ow3bZizF1i4,FfD9GyqF_Og,OBMj_4FLoIE,ntrQOp3klJQ,quGfxeb6AR4
34g1dCgDqWA,B4rzan,913,People & Blogs,470,25957,4.69,16,29,20,23.8,20rWMXLnS9U,YNEjUULU0EU,mKra6gmoeK4,GD8aDXECNps,kdNrCwrxJJw,QJa_ms7QGQs,dlFsfwoVa9o,yuK9bAHerMs,wjMiBzIUXxE,ddozjGWSJ7o,ueyEHZC7_rM,EmKMUHFKJl4,AyUPW7lOVn4,XncY1sVDWDg,Ti1Mr0-fv04,eh9uAo4aprE,FJEcwYpOKVc,c1Dmjbaqu24,GBqbajavuEY,zvtiEZxoE9A
E-z5lChYwZ0,xapola90,891,People & Blogs,439,7669,4.33,6,10,0,8.4,,,,,,,,,,,,,,,,,,,,
WCp7cvtH1J0,halmat17,850,People & Blogs,294,36144,4.55,20,20,20,20,Wd0RT5gdq2E,CC_Hft3_OfU,vQUWvgy144U,YM9sVuC89dI,8OPNhTf-MYk,gqsHZr2AdMQ,vOAK7o1CfSw,0njYV81hk8k,BJuduGbdJrs,Ow3bZizF1i4,N1qOtmOEqTw,wz_K5fe8usM,blgoTFqHRpk,op95V8rz11c,ns4mU0oJ68Q,nhce5R6P5Gw,RwLl4TtJ_RA,Giw1mN2-wWw,coS0K0TaQe8,wju3H4PXp4Q
VKIHYbS_1Ak,Lelahel1970,866,People & Blogs,222,26097,4.94,31,14,20,20.8,RPdPDarrWpA,pVDBu6-I3qA,q-bEVoJS3Pk,093bxk3L9qU,jMLTW9-td_Q,6yko21eg5hM,Gbfx2U_H5qA,wOydnxcpdzQ,pztI12Lbrrw,1U-kBsmcACo,QUrpPXjuh5g,7BFaNDesLSw,1oIm53WNFSk,b1rVuA0ClWM,LH2NKbElNMI,EIhbk28BERQ,jbnuYd3FG2A,-TSSPpGWMBA,ZoulsgGEg4w,DEtyScLAlb0
q-bEVoJS3Pk,Lelahel1970,865,People & Blogs,242,58672,4.79,72,39,20,52.2,L703_hGYaBk,Gbfx2U_H5qA,jbnuYd3FG2A,XlFOpw8tG7Y,cCelJE2_Rus,b1rVuA0ClWM,pVDBu6-I3qA,I5qSFf7N3-8,wOydnxcpdzQ,pztI12Lbrrw,VKIHYbS_1Ak,DUIn77hRczo,6yko21eg5hM,qXeTuI67fCQ,1U-kBsmcACo,QUrpPXjuh5g,tUPFO-kfJcU,5JInke5goAA,ZoulsgGEg4w,jMLTW9-td_Q
82JDlBsl7lk,guitarnutter1,1131,People & Blogs,295,316,3,2,0,0,0.8,,,,,,,,,,,,,,,,,,,,
zBhz42MWYVE,claramaddio,895,People & Blogs,285,1478,5,1,7,0,4.6,,,,,,,,,,,,,,,,,,,,
vJzuv3XN8LA,marramarramarra,902,People & Blogs,219,5212,4.85,13,6,20,8.8,_lBu5UrWU1Q,KqBWdQSkgiA,trA61YE5dcA,ZDhVn2PENHE,pojOeaYKVM4,WMmqBjFIUIQ,MtdD8oBmTpk,p7h4__xk0fs,tdJrO8qbW0s,54P2wK1EX70,wOmthPNFpbs,gknWdsLEhr4,bSabw6QXgEc,0kHYVMetNVw,opke_pWME1o,JzRGPpMFjjc,YjL_riYP84s,t8UmEVXlv6A,I0tbxHOUZQY,LV7kdwAj1KU
8o8OsVQRJZ4,Spaghetiss,907,People & Blogs,243,5013,5,7,4,0,5.2,,,,,,,,,,,,,,,,,,,,
20q_3aQT9W8,javarnedo,794,People & Blogs,122,684,0,0,1,0,0.6,,,,,,,,,,,,,,,,,,,,
ZDhVn2PENHE,jcbass,908,People & Blogs,188,5481,4.95,21,13,20,16.2,jy0nAi_b9Zo,rjpck5SfSB8,f4fiy_GF7pc,73SwipG8tQk,jVm3jV8i-ZE,dC01s97wmhQ,rdOyrX8LqyM,47HuXI0H2aM,KjG8Djzlscg,trA61YE5dcA,b0FthBDQeDo,_lBu5UrWU1Q,MBJi4BD0jJs,ZLazIUef5rU,gaNEJCSsntI,NRSiNZxdZgE,3idRYO0Bmmo,a517Q3mOvv8,I0tbxHOUZQY,54P2wK1EX70
smo9AChXkZ0,TangoDandy,856,People & Blogs,186,566,2,1,0,0,0.4,,,,,,,,,,,,,,,,,,,,
OXVdskbxbIs,raffanacho,1034,People & Blogs,134,590,4.75,4,1,0,2.2,,,,,,,,,,,,,,,,,,,,
_E_Ll1Zy1tM,brendiis16,1000,People & Blogs,159,345,5,2,2,0,2,,,,,,,,,,,,,,,,,,,,
1z1gZMztkJU,noirfonce,862,People & Blogs,192,2339,5,6,3,20,4.2,3PS_Rm4LUQc,2FSbT6z5Obc,oiOFmt0M8Zc,zzVBCMgsq_0,PtP0OxXkGfo,ks8Qkyzityg,b-dm6xEYyc4,gggY1FHuqoY,3OYkQiu-isg,QSi7xMRjw5g,e6ffE18yEc4,XAhMG0Z5Wyg,oM1041qZO8c,DQge8fU5K0g,D5nvU1MX4RY,De2XmncutzA,RkVSV6txMSM,Q9UOvSDqGQA,ibnjlUH-mPo,1m6WQ2YAsAc
BR9bq5BTVMw,tc2411,886,People & Blogs,27,104,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
3kLWxp8v21o,ultimatenitemare,876,People & Blogs,159,162,0,0,0,20,0,inVZu5XYNZw,tAP-Ol-2y0Y,nH5phnVcYKk,as2VrtMxLy8,rANtRSv8w9o,9DleFyB54Q0,Lf2Cb7DilIw,PZf4B6u0Hc0,uBpBYXUIB8Q,q3PJAss6UQs,-ak3fjxK30c,P8zg0q3ITRE,oV7X4Itj-Fw,pF1m16HRTbg,t6xxI6Lm-kQ,qCUYMzYq3Go,WgJfvTT9_gU,r-Gvt8Gp_Og,KdPuTBDdjIs,_IhNhlJdtIA
oV7X4Itj-Fw,celebrationvillage,863,People & Blogs,39,125,0,0,0,20,0,uBpBYXUIB8Q,Lf2Cb7DilIw,rANtRSv8w9o,nH5phnVcYKk,q3PJAss6UQs,-ak3fjxK30c,inVZu5XYNZw,PZf4B6u0Hc0,3kLWxp8v21o,JM-HAOR54Bw,KdPuTBDdjIs,WgJfvTT9_gU,sxMK_beGgmg,P8zg0q3ITRE,mm7SzS9uXjg,w1Ijw-4q2io,43m3mCL9ecI,cgbj1Ctxjic,8cv5fK-doV0,U7uBmqzPCaU
bX21kf-ww0o,smednod,953,People & Blogs,101,281,0,0,0,20,0,sxMK_beGgmg,bzYdX8KruO8,HnU75fhmdIg,3MZccKwFDkg,jccr-a8tHcM,fC5f2K-QXns,WgJfvTT9_gU,rsOUJhSG5cA,H3svfVNc-G8,T-s_pSk5-C8,fNegXL853UA,ZGhEdRnkFcM,78EbZzxdpJQ,5D_MqmMinW8,epFLEoPoYNU,pF1m16HRTbg,dUjGfbO58V4,KUn6Zlo3LjU,JTRtDTvM1oI,KdPuTBDdjIs
dFQFUac8FCg,Lubbie25,477,People & Blogs,23,713,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,
OGOZLDiVvek,orange1806,864,People & Blogs,23,86,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
hByi19Fh7G0,sennamatsuda,710,People & Blogs,60,17261,4.33,12,5,20,7.8,iLbOKaOj7qs,ix-JCeTxeCc,w7xA_Y5W1-A,xA1W4l1g0Pk,COuFYlrExZo,-0wmjSmSHPc,pKAOaxePOaE,OQJ3xFkRwNc,l5S51qKemiA,FpvXV103sHI,uV4sK3OK8lI,-Ec77dxe1XI,geOTFtY_CTw,uADipnMt-nA,aE8pq44bQKM,jETDPJvXzP8,6rbHYsgRr9s,pN5lgkJ4moo,pMPTz5MQQ7I,2N5oFr7L2eQ
FpvXV103sHI,kamaka69,826,People & Blogs,17,18443,1.67,12,7,20,9,xuRfjS5i7U8,Y7JFkIV-Mss,eNroBPGKdNA,geOTFtY_CTw,78Snz9ldaGg,l5S51qKemiA,d7UY_wuO_1k,NxalSob3IUQ,7UTJTDSMt2s,Y93GemUXbxA,Tb78Xb-rOYE,YWklQ2bWB0A,wkEmnqd6OrM,6cIFCaPEKFs,hByi19Fh7G0,FiknbXdHA48,v7hK8MMmHdk,4eaVv-gwt_c,w7xA_Y5W1-A,_-lDeG66Xio
COuFYlrExZo,daijobusan,702,People & Blogs,15,21003,4.71,7,1,20,3.4,-Ec77dxe1XI,uV4sK3OK8lI,zJJWGIgDtmY,W1rW946Ukhc,l5S51qKemiA,2N5oFr7L2eQ,-0wmjSmSHPc,YwcoQs9a2BE,geOTFtY_CTw,AG_4YoLByPk,x_ST8Mw6MjQ,iLbOKaOj7qs,0ZiVooVxhfc,vTq9X3p4ukk,C873iLcoDQE,jETDPJvXzP8,7Cjc7Em80UU,OQJ3xFkRwNc,pKAOaxePOaE,aVagi0jDHU8
OQJ3xFkRwNc,sennamatsuda,717,People & Blogs,68,16422,3.38,13,2,20,6.4,GL3hqWf7ClA,l5S51qKemiA,-0wmjSmSHPc,iLbOKaOj7qs,aE8pq44bQKM,B5huABpEBnQ,geOTFtY_CTw,7Cjc7Em80UU,hByi19Fh7G0,pKAOaxePOaE,jorALppmigk,2N5oFr7L2eQ,uV4sK3OK8lI,htqA5E7XdUQ,xA1W4l1g0Pk,uADipnMt-nA,jETDPJvXzP8,2_k32QhI_dY,-Ec77dxe1XI,ZTBcBqKba88
l5S51qKemiA,sennamatsuda,725,People & Blogs,87,35487,4.33,15,4,20,8.4,VYvfJ0q0NBs,7XwGvO5mlD8,geOTFtY_CTw,hByi19Fh7G0,OQJ3xFkRwNc,Gs0o-njEwWQ,uV4sK3OK8lI,Rv9VeafSprA,pKAOaxePOaE,2N5oFr7L2eQ,EH088dZmc14,7ieT_D3HT1w,8OOijkcJm5E,1T5p7zMgK9s,COuFYlrExZo,iLbOKaOj7qs,GQ57_iEKp8E,FpvXV103sHI,arawoVzihmo,-Ec77dxe1XI
-0wmjSmSHPc,sennamatsuda,728,People & Blogs,56,7735,4.67,12,1,20,5.4,lCfnGg7cIBk,COuFYlrExZo,MojB_9KUJeY,pOuSpYs6VxM,vD7GOimR7vY,xEUztPy23zE,hByi19Fh7G0,OQJ3xFkRwNc,052Zs0GwdtQ,pKAOaxePOaE,iLbOKaOj7qs,Fb2UreMlfwQ,mQ201h8lnhY,geOTFtY_CTw,_rhzg8F6E1U,2N5oFr7L2eQ,jETDPJvXzP8,pN5lgkJ4moo,hSH5bPf-iNw,-Ec77dxe1XI
jETDPJvXzP8,sennamatsuda,720,People & Blogs,111,15926,3.38,8,1,20,3.8,WhgA2SkTPW0,iLbOKaOj7qs,Q42tn3S2tBQ,geOTFtY_CTw,UUeMgZrLO8s,RhrZMT0FO6E,I668hVkvArs,kItDx0pkvOc,0sAeR5jPLzI,pKAOaxePOaE,KNMjPpUTHKw,c4UZiDkg-fY,-0wmjSmSHPc,pdGysTlZ9u8,ZvkqJty7Auo,OQJ3xFkRwNc,8v5KwuytJi4,P0TKovNVt-E,-Ec77dxe1XI,eivv6egiKtQ
-Ec77dxe1XI,sennamatsuda,711,People & Blogs,61,17547,4.25,8,0,20,3.2,kVuYaE3Otlc,Hkq7FcHwGx0,AFOFrisogt4,COuFYlrExZo,l5S51qKemiA,uADipnMt-nA,k9sRU27Bvkw,rzWBDk0A6bY,OQJ3xFkRwNc,geOTFtY_CTw,-0wmjSmSHPc,ZsG2q2hqiCQ,HS_c_7ROx5I,uV4sK3OK8lI,AG_4YoLByPk,pKAOaxePOaE,hByi19Fh7G0,lMLvK_uQb8s,cSCB40t1CD8,itCmZrHSIwk
2N5oFr7L2eQ,sennamatsuda,726,People & Blogs,17,12947,3.57,7,2,20,4,DWRFcbVirTY,aE8pq44bQKM,TAFrXm8p8ZM,OQJ3xFkRwNc,blZQrdV1deA,-_9IPhf7MYM,hByi19Fh7G0,l5S51qKemiA,KZmqbIVed-g,COuFYlrExZo,2RldIAjxJ_A,geOTFtY_CTw,I0KHZy_EBTs,uV4sK3OK8lI,aizy3iBEK0g,jETDPJvXzP8,7Cjc7Em80UU,-Ec77dxe1XI,tzNQsvBOSj8,eYw4SemAgLU
wpSPMPaiCHY,miiiiziiinha,783,People & Blogs,74,17026,3.22,9,9,20,9,D0V1RHREyL0,AAEgJyCFbuM,Fsqos1cfHtE,rEtUQ6B-6ck,HM2qPFDyORk,6UjbISm9kio,wovzNqzKEk0,GQQwg8SKclo,dQunRPmoiFY,me3ZGUx9aiE,F9gsTow2Sm8,5tXggtAdS4Q,ry7sYGrmYK0,9gTOdcAhubQ,cGWy3OrXT5I,orP6KiS0APg,WwxzqvW1jqI,F8C3CnyTvPg,0AH9BfcOkY8,jFKo9BFcwk4
WpSen-MV39A,philippe17jones,970,People & Blogs,164,24936,2.77,13,6,20,8.8,ZRBytf2RHDA,uHE3FWGZW6U,TsvSDWPB5-I,5UnKc1byWus,wk9VCXNIpEU,FQ4uzh_Ks0o,tQVxKj7ZeFU,DAfi3IgT7CE,PalzYCAjFgs,o-BsQqTiGiI,D3yBG8XeejM,WEyHtexoyuk,t9QfmN58EcA,vVlmZqqueYA,DuGODTkhpQQ,Hf4zW1tmF7E,hWoqZRAWyVU,HS1PuHag9iE,IJQuGFOETeA,JyIiP_5Ccew
AzhVAi_0DEE,KimberleeAuerbach,761,People & Blogs,69,6282,3.29,7,2,0,4,,,,,,,,,,,,,,,,,,,,
EQh9YnqMTKs,lastarlet1990,868,People & Blogs,22,4892,3,2,0,0,0.8,,,,,,,,,,,,,,,,,,,,
eOVBaVGrVHg,sebastiencarrillo,867,People & Blogs,16,9466,3.14,7,1,0,3.4,,,,,,,,,,,,,,,,,,,,
upIXNn7p7ts,nalamaus82,1109,People & Blogs,29,8752,5,2,0,20,0.8,TEzjyT8cEuA,Y6Ud9Bl1f4o,ehO19C9swoo,6x06HbKkJC0,WEwcJMDUjKU,JdWWjtKeSA4,7YtJ13CDf5k,XwpOkI0PUMY,zdmVG0pkALk,61-XRn4t-9o,fS_CX3lGHUw,Er5lhi7wjk4,R7zDJN3hMPo,fyIbBgYnX9M,-FNEGA5rXGE,6b7BofJG5aQ,4kUhlMe9DxU,BtEa90un-IA,fezvI1SdGC8,JASesd8YoyI
7YtJ13CDf5k,nalamaus82,1116,People & Blogs,44,5591,5,3,1,20,1.8,TEzjyT8cEuA,YYWwlrAoieA,Y6Ud9Bl1f4o,GZW9Yc8xNCo,ehO19C9swoo,Er5lhi7wjk4,XwpOkI0PUMY,aVxJswlIldk,GLIyt21BfCg,WmpIGHYLWlw,jFxTJ2r7buY,fyIbBgYnX9M,-FNEGA5rXGE,61-XRn4t-9o,4VnCG5Ddaew,upIXNn7p7ts,r185dr8Y64M,tBuFNeJMiqY,QyM32BXcBzg,HXWxDu7aFUc
D5maGurWLA8,alicia398,912,People & Blogs,132,3958,3,1,0,20,0.4,zjaC8ir1jgc,iaPqKBWLG_s,c44AY-oakbY,SD3vvlcdFMI,CYNErGi7lDs,XwpOkI0PUMY,n2iW7cz5aF4,_bEiwFuxlwo,8bxLvcL8hkI,jy3UBd-c-88,xXDekdAVGQ0,VKT14Q02Sk8,DS67kYRzwBI,-UumPHOSWe0,Er5lhi7wjk4,VLQYQRqnj7g,g_mzGP90auo,HR9M6K6ErJY,AcgF4QG8Q2M,Q_zKC8l7URs
MHmhaD51E8s,pilipovska,918,People & Blogs,25,13921,4.33,3,3,20,3,01zkb-aRlDY,Wi-XzRhPQx8,ecdMNKP2ju8,y1pWDYzrXsg,Hawj3Onpru0,-ZlHUIre7OU,FO7b90KWxsI,XwpOkI0PUMY,jknTOKaltls,vzoF_nvyn7I,CDNzKqFCogQ,MmC2RP_qwMU,grZUYRGxW4E,hqosCL2pkFY,xqkjNUvJag0,UQQxZq8C4WM,KvO2Hq398V8,bbmvTZqL6AQ,FvbHxFnMcCU,80D-iM1MKRs
3B0ooBROQy4,elrockesparalosbland,1012,People & Blogs,61,7416,2.57,7,8,0,7.6,,,,,,,,,,,,,,,,,,,,
ZHgfboO4ibI,Quakkky,767,People & Blogs,47,3168,3.5,2,0,20,0.8,eW1gJp0UWCs,CQoZ3l93gEA,dHrg0p3DYT0,QQYKeiHvL_I,XwpOkI0PUMY,2amiQ-pV0PQ,3pR9CECovBE,wtyDBOSK0JQ,4kUhlMe9DxU,SOOx3mAeOSQ,BiNUGhmoruE,Ji0JP_Akw18,CMjWyFf1338,ah7CVeqm-qc,dI8OTHrQ_Fc,p_7Dgt5Y4XY,9OgXMpzpynM,CYe4HCPZKIg,-267TcM2yuI,0WIcW0eCtxQ
6b7BofJG5aQ,melbathke,921,People & Blogs,38,2375,5,3,0,0,1.2,,,,,,,,,,,,,,,,,,,,
yHjVsf2urEI,atenticaret,868,People & Blogs,30,8840,5,1,1,20,1,drUdN3Eh1VM,XwpOkI0PUMY,dHrg0p3DYT0,_rwrKN-TwkM,hFkonBY9T7A,owRHRL6VznA,jEeCNTTEUh8,la7DmdgcKXM,Vfq7JLWU9Rg,G1HrpnJCUjU,htWvu9fi5IA,h8cD-A5u1qM,Vjg8DNUXav8,hFnQ-TqUpIY,F8JbP2Eqa6I,fwkOmd866qo,ewoByIQFe98,3B0ooBROQy4,67taxt_15Po,ah7CVeqm-qc
ah7CVeqm-qc,satter87henne,767,People & Blogs,30,11078,3,1,1,0,1,,,,,,,,,,,,,,,,,,,,
Ky3Z0mjtrAo,naziz,880,People & Blogs,34,740,0,0,1,20,0.6,V8yuk2aoYKk,sxMK_beGgmg,-Poc8MPsdk8,Uk4CxfI70Qo,NmeDT9pbnzU,_8-eQA5qBvw,3mSERZ_f7v8,cRYILmED-7s,7_gtNTNgAds,aZIwXnq6tc4,hH8-ShNsxSc,bzYdX8KruO8,as2VrtMxLy8,f9nUlLnLWcg,xeisGgAt99M,UOjbMMGAlo0,8QO46JXsKoA,KL0PEZOLodA,Lf2Cb7DilIw,pF1m16HRTbg
-Poc8MPsdk8,naziz,879,People & Blogs,16,270,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Uk4CxfI70Qo,Evawoo,879,People & Blogs,32,196,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
YeXyBXhIe_M,yungchingching,856,People & Blogs,4,330,5,1,0,0,0.4,,,,,,,,,,,,,,,,,,,,
2MvG2rw4Lxw,bursaartis,1077,People & Blogs,139,43891,4.56,9,89,20,57,JzVQE3V_5kI,Fy1kLx08uCk,cG2VmdbBXF4,TkebwGvSdcs,7X0wdK6XwZg,ebe8ywC8G9w,1KDABnJuOjE,byPeWQ-MnHs,bNkK5y5NH8I,VqoOjjql1Ug,XbPXlIosA4o,kUsjDH1IL2Q,7_gtNTNgAds,m6qHbu9zk-c,6YOMr117YHQ,uq2Rfv_kJlM,i0WFW_UYHJI,55HP-qvzVi8,Ow8AXU-D8h0,PXvh_4MdFyw
1J1ghFqCHvM,bursaartis,1115,People & Blogs,73,5481,5,5,22,20,15.2,96aDj_nE0Ew,rAhUClY1knE,cG2VmdbBXF4,L-z1EmWk62k,iogp12mm-Io,qnPnJtOVBLs,ebe8ywC8G9w,JzVQE3V_5kI,WIWlrLrnCRo,nvYKrKuqteI,aFP-iZoKRh8,WfFxh2YdBsg,7_gtNTNgAds,spJMjKK87h4,2kDWO4d7CQk,mYLPLjD62zU,PuKUH93u92s,qhIGSR2BJKs,tFja8SSIIHI,oLyLIpgCYew
7X0wdK6XwZg,bursaartis,1138,People & Blogs,277,13513,3.56,9,20,20,15.6,1KDABnJuOjE,gfTgB-TWqgE,jvun8ujhIHo,J29m85lOUTA,v8R49zrWKd8,JzVQE3V_5kI,cG2VmdbBXF4,TkebwGvSdcs,gdpHqP3mUsM,Fy1kLx08uCk,d_nc9R5BWqg,rAhUClY1knE,YIaYzyyeWKE,iKk2dqhxowY,GnATtktNfY8,XbPXlIosA4o,7_gtNTNgAds,OejDtX3M7kc,SOGv7Ev-Ky4,mcRBMRzEf0o
